event_id,rig_id,sensor_id,sensor_type,value,unit,event_timestamp
E004165,RIG_10,SEN_02,temperature,87.0,C,2025-02-02 10:42:00
E004166,RIG_06,SEN_04,vibration,5.58,mm/s,2025-02-02 10:42:30
E004167,RIG_01,SEN_06,pressure,2865.81,psi,2025-02-02 10:43:00
E004168,RIG_07,SEN_01,temperature,80.24,C,2025-02-02 10:43:30
E004169,RIG_01,SEN_18,temperature,90.32,C,2025-02-02 10:44:00
E004170,RIG_01,SEN_08,pressure,3416.43,psi,2025-02-02 10:44:30
E004171,RIG_08,SEN_07,pressure,7789.03,psi,2025-02-02 10:45:00
E004172,RIG_10,SEN_16,temperature,80.1,C,2025-02-02 10:45:30
E004173,RIG_02,SEN_14,vibration,4.7,mm/s,2025-02-02 10:46:00
E004174,RIG_03,SEN_18,vibration,2.81,mm/s,2025-02-02 10:46:30
E004175,RIG_04,SEN_15,pressure,2911.78,psi,2025-02-02 10:47:00
E004176,RIG_09,SEN_14,flow,110.91,l/min,2025-02-02 10:47:30
E004177,RIG_01,SEN_14,vibration,5.33,mm/s,2025-02-02 10:48:00
E004178,RIG_08,SEN_06,flow,212.88,l/min,2025-02-02 10:48:30
E004179,RIG_10,SEN_12,vibration,4.56,mm/s,2025-02-02 10:49:00
E004180,RIG_03,SEN_07,flow,111.41,l/min,2025-02-02 10:49:30
E004181,RIG_03,SEN_07,vibration,3.84,mm/s,2025-02-02 10:50:00
E004182,RIG_05,SEN_18,flow,126.76,l/min,2025-02-02 10:50:30
E004183,RIG_03,SEN_12,vibration,5.14,mm/s,2025-02-02 10:51:00
E004184,RIG_09,SEN_11,temperature,94.22,C,2025-02-02 10:51:30
E004185,RIG_09,SEN_18,flow,113.39,l/min,2025-02-02 10:52:00
E004186,RIG_07,SEN_06,pressure,3249.49,psi,2025-02-02 10:52:30
E004187,RIG_04,SEN_13,temperature,84.68,C,2025-02-02 10:53:00
E004188,RIG_02,SEN_01,temperature,78.57,C,2025-02-02 10:53:30
E004189,RIG_04,SEN_05,vibration,3.76,mm/s,2025-02-02 10:54:00
E004190,RIG_07,SEN_04,vibration,4.47,mm/s,2025-02-02 10:54:30
E004191,RIG_07,SEN_08,vibration,4.46,mm/s,2025-02-02 10:55:00
E004192,RIG_05,SEN_14,pressure,2556.6,psi,2025-02-02 10:55:30
E004193,RIG_05,SEN_05,pressure,3253.74,psi,2025-02-02 10:56:00
E004194,RIG_06,SEN_10,pressure,2994.44,psi,2025-02-02 10:56:30
E004195,RIG_02,SEN_15,flow,138.26,l/min,2025-02-02 10:57:00
E004196,RIG_10,SEN_07,flow,107.83,l/min,2025-02-02 10:57:30
E004197,RIG_08,SEN_04,vibration,6.5,mm/s,2025-02-02 10:58:00
E004198,RIG_10,SEN_11,pressure,2617.01,psi,2025-02-02 10:58:30
E004199,RIG_02,SEN_13,vibration,3.23,mm/s,2025-02-02 10:59:00
E004200,RIG_05,SEN_11,flow,132.9,l/min,2025-02-02 10:59:30
E004201,RIG_08,SEN_08,temperature,93.49,C,2025-02-02 11:00:00
E004202,RIG_05,SEN_14,vibration,4.88,mm/s,2025-02-02 11:00:30
E004203,RIG_04,SEN_13,pressure,2772.81,psi,2025-02-02 11:01:00
E004204,RIG_02,SEN_11,vibration,4.84,mm/s,2025-02-02 11:01:30
E004205,RIG_01,SEN_07,vibration,4.6,mm/s,2025-02-02 11:02:00
E004206,RIG_05,SEN_18,pressure,2730.55,psi,2025-02-02 11:02:30
E004207,RIG_02,SEN_11,temperature,89.27,C,2025-02-02 11:03:00
E004208,RIG_07,SEN_19,vibration,3.99,mm/s,2025-02-02 11:03:30
E004209,RIG_01,SEN_02,flow,130.66,l/min,2025-02-02 11:04:00
E004210,RIG_09,SEN_13,flow,119.86,l/min,2025-02-02 11:04:30
E004211,RIG_01,SEN_04,flow,127.88,l/min,2025-02-02 11:05:00
E004212,RIG_03,SEN_03,temperature,86.16,C,2025-02-02 11:05:30
E004213,RIG_07,SEN_14,temperature,84.71,C,2025-02-02 11:06:00
E004214,RIG_09,SEN_11,vibration,6.31,mm/s,2025-02-02 11:06:30
E004215,RIG_02,SEN_10,flow,115.1,l/min,2025-02-02 11:07:00
E004216,RIG_10,SEN_13,flow,140.48,l/min,2025-02-02 11:07:30
E004217,RIG_09,SEN_01,pressure,3115.51,psi,2025-02-02 11:08:00
E004218,RIG_07,SEN_14,temperature,95.72,C,2025-02-02 11:08:30
E004219,RIG_03,SEN_11,vibration,3.79,mm/s,2025-02-02 11:09:00
E004220,RIG_02,SEN_08,vibration,5.93,mm/s,2025-02-02 11:09:30
E004221,RIG_01,SEN_05,flow,146.37,l/min,2025-02-02 11:10:00
E004222,RIG_07,SEN_02,temperature,87.24,C,2025-02-02 11:10:30
E004223,RIG_02,SEN_15,pressure,3319.56,psi,2025-02-02 11:11:00
E004224,RIG_04,SEN_12,vibration,5.63,mm/s,2025-02-02 11:11:30
E004225,RIG_09,SEN_15,temperature,94.56,C,2025-02-02 11:12:00
E004226,RIG_05,SEN_12,vibration,4.02,mm/s,2025-02-02 11:12:30
E004227,RIG_04,SEN_18,temperature,95.96,C,2025-02-02 11:13:00
E004228,RIG_09,SEN_09,flow,131.76,l/min,2025-02-02 11:13:30
E004229,RIG_03,SEN_20,flow,130.05,l/min,2025-02-02 11:14:00
E004230,RIG_08,SEN_10,flow,115.36,l/min,2025-02-02 11:14:30
E004231,RIG_05,SEN_08,pressure,6957.64,psi,2025-02-02 11:15:00
E004232,RIG_07,SEN_07,vibration,4.14,mm/s,2025-02-02 11:15:30
E004233,RIG_09,SEN_09,vibration,4.14,mm/s,2025-02-02 11:16:00
E004234,RIG_09,SEN_11,temperature,83.46,C,2025-02-02 11:16:30
E004235,RIG_07,SEN_09,flow,113.01,l/min,2025-02-02 11:17:00
E004236,RIG_07,SEN_01,flow,117.56,l/min,2025-02-02 11:17:30
E004237,RIG_03,SEN_08,temperature,88.47,C,2025-02-02 11:18:00
E004238,RIG_02,SEN_03,temperature,79.12,C,2025-02-02 11:18:30
E004239,RIG_08,SEN_15,temperature,83.44,C,2025-02-02 11:19:00
E004240,RIG_07,SEN_02,temperature,81.07,C,2025-02-02 11:19:30
E004241,RIG_05,SEN_02,vibration,3.25,mm/s,2025-02-02 11:20:00
E004242,RIG_10,SEN_03,pressure,3090.6,psi,2025-02-02 11:20:30
E004243,RIG_07,SEN_02,pressure,3269.41,psi,2025-02-02 11:21:00
E004244,RIG_04,SEN_01,vibration,4.71,mm/s,2025-02-02 11:21:30
E004245,RIG_10,SEN_16,pressure,3063.81,psi,2025-02-02 11:22:00
E004246,RIG_03,SEN_02,flow,130.98,l/min,2025-02-02 11:22:30
E004247,RIG_02,SEN_02,temperature,94.27,C,2025-02-02 11:23:00
E004248,RIG_08,SEN_20,temperature,213.4,C,2025-02-02 11:23:30
E004249,RIG_01,SEN_13,vibration,3.31,mm/s,2025-02-02 11:24:00
E004250,RIG_09,SEN_17,vibration,11.4,mm/s,2025-02-02 11:24:30
E004251,RIG_01,SEN_09,temperature,89.28,C,2025-02-02 11:25:00
E004252,RIG_02,SEN_10,vibration,3.28,mm/s,2025-02-02 11:25:30
E004253,RIG_01,SEN_16,pressure,4154.56,psi,2025-02-02 11:26:00
E004254,RIG_05,SEN_13,flow,124.28,l/min,2025-02-02 11:26:30
E004255,RIG_05,SEN_14,vibration,4.51,mm/s,2025-02-02 11:27:00
E004256,RIG_10,SEN_04,flow,146.81,l/min,2025-02-02 11:27:30
E004257,RIG_09,SEN_03,vibration,4.0,mm/s,2025-02-02 11:28:00
E004258,RIG_07,SEN_03,pressure,2430.94,psi,2025-02-02 11:28:30
E004259,RIG_03,SEN_13,temperature,90.91,C,2025-02-02 11:29:00
E004260,RIG_03,SEN_16,vibration,3.27,mm/s,2025-02-02 11:29:30
E004261,RIG_08,SEN_10,vibration,4.38,mm/s,2025-02-02 11:30:00
E004262,RIG_08,SEN_04,flow,122.17,l/min,2025-02-02 11:30:30
E004263,RIG_10,SEN_15,flow,278.69,l/min,2025-02-02 11:31:00
E004264,RIG_05,SEN_19,pressure,3095.9,psi,2025-02-02 11:31:30
E004265,RIG_04,SEN_02,pressure,3398.71,psi,2025-02-02 11:32:00
E004266,RIG_03,SEN_18,vibration,5.6,mm/s,2025-02-02 11:32:30
E004267,RIG_09,SEN_13,vibration,6.53,mm/s,2025-02-02 11:33:00
E004268,RIG_01,SEN_02,pressure,2529.03,psi,2025-02-02 11:33:30
E004269,RIG_10,SEN_02,vibration,6.59,mm/s,2025-02-02 11:34:00
E004270,RIG_06,SEN_14,pressure,2994.5,psi,2025-02-02 11:34:30
E004271,RIG_10,SEN_05,pressure,3322.49,psi,2025-02-02 11:35:00
E004272,RIG_10,SEN_06,pressure,2820.3,psi,2025-02-02 11:35:30
E004273,RIG_07,SEN_15,flow,121.04,l/min,2025-02-02 11:36:00
E004274,RIG_08,SEN_19,temperature,96.85,C,2025-02-02 11:36:30
E004275,RIG_08,SEN_12,vibration,6.0,mm/s,2025-02-02 11:37:00
E004276,RIG_05,SEN_02,flow,126.86,l/min,2025-02-02 11:37:30
E004277,RIG_08,SEN_20,vibration,5.97,mm/s,2025-02-02 11:38:00
E004278,RIG_03,SEN_14,flow,121.31,l/min,2025-02-02 11:38:30
E004279,RIG_03,SEN_19,flow,145.16,l/min,2025-02-02 11:39:00
E004280,RIG_09,SEN_06,pressure,2640.66,psi,2025-02-02 11:39:30
E004281,RIG_08,SEN_19,pressure,2665.38,psi,2025-02-02 11:40:00
E004282,RIG_01,SEN_05,temperature,80.91,C,2025-02-02 11:40:30
E004283,RIG_09,SEN_02,pressure,2733.01,psi,2025-02-02 11:41:00
E004284,RIG_08,SEN_10,pressure,2736.85,psi,2025-02-02 11:41:30
E004285,RIG_01,SEN_17,flow,111.84,l/min,2025-02-02 11:42:00
E004286,RIG_06,SEN_06,flow,147.01,l/min,2025-02-02 11:42:30
E004287,RIG_08,SEN_15,temperature,87.17,C,2025-02-02 11:43:00
E004288,RIG_05,SEN_17,pressure,2854.61,psi,2025-02-02 11:43:30
E004289,RIG_06,SEN_16,flow,115.06,l/min,2025-02-02 11:44:00
E004290,RIG_01,SEN_09,temperature,82.14,C,2025-02-02 11:44:30
E004291,RIG_10,SEN_07,vibration,5.16,mm/s,2025-02-02 11:45:00
E004292,RIG_03,SEN_08,vibration,4.38,mm/s,2025-02-02 11:45:30
E004293,RIG_03,SEN_15,temperature,83.37,C,2025-02-02 11:46:00
E004294,RIG_08,SEN_20,flow,116.8,l/min,2025-02-02 11:46:30
E004295,RIG_04,SEN_05,vibration,5.77,mm/s,2025-02-02 11:47:00
E004296,RIG_07,SEN_08,flow,124.03,l/min,2025-02-02 11:47:30
E004297,RIG_01,SEN_12,pressure,2874.86,psi,2025-02-02 11:48:00
E004298,RIG_04,SEN_02,flow,112.17,l/min,2025-02-02 11:48:30
E004299,RIG_10,SEN_05,pressure,3412.02,psi,2025-02-02 11:49:00
E004300,RIG_08,SEN_07,vibration,5.95,mm/s,2025-02-02 11:49:30
E004301,RIG_05,SEN_02,flow,146.88,l/min,2025-02-02 11:50:00
E004302,RIG_05,SEN_01,vibration,4.78,mm/s,2025-02-02 11:50:30
E004303,RIG_06,SEN_18,vibration,5.46,mm/s,2025-02-02 11:51:00
E004304,RIG_04,SEN_14,vibration,6.11,mm/s,2025-02-02 11:51:30
E004305,RIG_03,SEN_05,vibration,5.11,mm/s,2025-02-02 11:52:00
E004306,RIG_10,SEN_04,pressure,2504.63,psi,2025-02-02 11:52:30
E004307,RIG_06,SEN_17,temperature,91.53,C,2025-02-02 11:53:00
E004308,RIG_08,SEN_18,flow,126.63,l/min,2025-02-02 11:53:30
E004309,RIG_06,SEN_02,flow,111.7,l/min,2025-02-02 11:54:00
E004310,RIG_08,SEN_16,temperature,94.07,C,2025-02-02 11:54:30
E004311,RIG_03,SEN_20,temperature,95.64,C,2025-02-02 11:55:00
E004312,RIG_10,SEN_16,temperature,86.15,C,2025-02-02 11:55:30
E004313,RIG_02,SEN_03,vibration,4.34,mm/s,2025-02-02 11:56:00
E004314,RIG_05,SEN_10,pressure,3085.79,psi,2025-02-02 11:56:30
E004315,RIG_10,SEN_14,vibration,5.74,mm/s,2025-02-02 11:57:00
E004316,RIG_03,SEN_11,vibration,3.53,mm/s,2025-02-02 11:57:30
E004317,RIG_02,SEN_06,pressure,3162.94,psi,2025-02-02 11:58:00
E004318,RIG_07,SEN_16,pressure,2597.81,psi,2025-02-02 11:58:30
E004319,RIG_03,SEN_06,flow,124.67,l/min,2025-02-02 11:59:00
E004320,RIG_09,SEN_20,temperature,97.92,C,2025-02-02 11:59:30
E004321,RIG_03,SEN_02,temperature,79.95,C,2025-02-02 12:00:00
E004322,RIG_06,SEN_11,pressure,2904.4,psi,2025-02-02 12:00:30
E004323,RIG_09,SEN_02,vibration,12.01,mm/s,2025-02-02 12:01:00
E004324,RIG_06,SEN_01,pressure,2819.41,psi,2025-02-02 12:01:30
E004325,RIG_03,SEN_03,flow,138.6,l/min,2025-02-02 12:02:00
E004326,RIG_09,SEN_07,pressure,3170.5,psi,2025-02-02 12:02:30
E004327,RIG_09,SEN_17,temperature,90.04,C,2025-02-02 12:03:00
E004328,RIG_06,SEN_01,pressure,6197.96,psi,2025-02-02 12:03:30
E004329,RIG_10,SEN_03,flow,114.41,l/min,2025-02-02 12:04:00
E004330,RIG_01,SEN_15,vibration,4.89,mm/s,2025-02-02 12:04:30
E004331,RIG_07,SEN_12,pressure,2600.6,psi,2025-02-02 12:05:00
E004332,RIG_06,SEN_12,pressure,2862.52,psi,2025-02-02 12:05:30
E004333,RIG_05,SEN_16,temperature,84.29,C,2025-02-02 12:06:00
E004334,RIG_07,SEN_08,temperature,88.9,C,2025-02-02 12:06:30
E004335,RIG_08,SEN_13,temperature,92.28,C,2025-02-02 12:07:00
E004336,RIG_05,SEN_02,flow,126.06,l/min,2025-02-02 12:07:30
E004337,RIG_02,SEN_15,flow,134.49,l/min,2025-02-02 12:08:00
E004338,RIG_09,SEN_18,flow,277.17,l/min,2025-02-02 12:08:30
E004339,RIG_07,SEN_09,vibration,6.59,mm/s,2025-02-02 12:09:00
E004340,RIG_07,SEN_01,flow,129.82,l/min,2025-02-02 12:09:30
E004341,RIG_10,SEN_01,temperature,231.28,C,2025-02-02 12:10:00
E004342,RIG_09,SEN_03,pressure,2927.32,psi,2025-02-02 12:10:30
E004343,RIG_08,SEN_05,vibration,4.85,mm/s,2025-02-02 12:11:00
E004344,RIG_01,SEN_01,temperature,96.41,C,2025-02-02 12:11:30
E004345,RIG_08,SEN_16,flow,110.69,l/min,2025-02-02 12:12:00
E004346,RIG_07,SEN_10,pressure,2663.57,psi,2025-02-02 12:12:30
E004347,RIG_08,SEN_01,pressure,2532.88,psi,2025-02-02 12:13:00
E004348,RIG_06,SEN_09,flow,127.31,l/min,2025-02-02 12:13:30
E004349,RIG_06,SEN_04,flow,111.25,l/min,2025-02-02 12:14:00
E004350,RIG_03,SEN_16,flow,121.77,l/min,2025-02-02 12:14:30
E004351,RIG_06,SEN_20,temperature,92.2,C,2025-02-02 12:15:00
E004352,RIG_06,SEN_09,temperature,89.08,C,2025-02-02 12:15:30
E004353,RIG_01,SEN_19,temperature,97.93,C,2025-02-02 12:16:00
E004354,RIG_02,SEN_05,pressure,3101.84,psi,2025-02-02 12:16:30
E004355,RIG_05,SEN_15,temperature,90.75,C,2025-02-02 12:17:00
E004356,RIG_05,SEN_14,pressure,3039.53,psi,2025-02-02 12:17:30
E004357,RIG_03,SEN_06,pressure,2960.49,psi,2025-02-02 12:18:00
E004358,RIG_04,SEN_05,temperature,84.24,C,2025-02-02 12:18:30
E004359,RIG_07,SEN_17,pressure,2747.95,psi,2025-02-02 12:19:00
E004360,RIG_05,SEN_19,temperature,95.03,C,2025-02-02 12:19:30
E004361,RIG_07,SEN_07,pressure,2451.29,psi,2025-02-02 12:20:00
E004362,RIG_09,SEN_17,flow,125.35,l/min,2025-02-02 12:20:30
E004363,RIG_06,SEN_10,flow,112.82,l/min,2025-02-02 12:21:00
E004364,RIG_09,SEN_13,flow,144.74,l/min,2025-02-02 12:21:30
E004365,RIG_10,SEN_06,pressure,2517.02,psi,2025-02-02 12:22:00
E004366,RIG_05,SEN_02,flow,131.06,l/min,2025-02-02 12:22:30
E004367,RIG_03,SEN_08,flow,137.48,l/min,2025-02-02 12:23:00
E004368,RIG_10,SEN_20,pressure,3251.49,psi,2025-02-02 12:23:30
E004369,RIG_09,SEN_13,flow,124.73,l/min,2025-02-02 12:24:00
E004370,RIG_07,SEN_04,temperature,88.86,C,2025-02-02 12:24:30
E004371,RIG_09,SEN_09,vibration,6.65,mm/s,2025-02-02 12:25:00
E004372,RIG_10,SEN_11,pressure,3001.19,psi,2025-02-02 12:25:30
E004373,RIG_01,SEN_03,vibration,2.93,mm/s,2025-02-02 12:26:00
E004374,RIG_08,SEN_19,temperature,97.38,C,2025-02-02 12:26:30
E004375,RIG_03,SEN_05,flow,140.74,l/min,2025-02-02 12:27:00
E004376,RIG_02,SEN_17,vibration,5.41,mm/s,2025-02-02 12:27:30
E004377,RIG_10,SEN_18,flow,142.11,l/min,2025-02-02 12:28:00
E004378,RIG_06,SEN_02,temperature,94.13,C,2025-02-02 12:28:30
E004379,RIG_06,SEN_20,pressure,3340.51,psi,2025-02-02 12:29:00
E004380,RIG_08,SEN_07,temperature,80.35,C,2025-02-02 12:29:30
E004381,RIG_06,SEN_10,flow,110.13,l/min,2025-02-02 12:30:00
E004382,RIG_10,SEN_17,flow,140.65,l/min,2025-02-02 12:30:30
E004383,RIG_06,SEN_19,temperature,80.06,C,2025-02-02 12:31:00
E004384,RIG_01,SEN_01,vibration,3.32,mm/s,2025-02-02 12:31:30
E004385,RIG_06,SEN_08,temperature,79.77,C,2025-02-02 12:32:00
E004386,RIG_01,SEN_11,flow,137.82,l/min,2025-02-02 12:32:30
E004387,RIG_09,SEN_13,vibration,6.41,mm/s,2025-02-02 12:33:00
E004388,RIG_05,SEN_17,temperature,86.87,C,2025-02-02 12:33:30
E004389,RIG_05,SEN_14,temperature,92.29,C,2025-02-02 12:34:00
E004390,RIG_06,SEN_18,temperature,98.62,C,2025-02-02 12:34:30
E004391,RIG_09,SEN_18,temperature,86.11,C,2025-02-02 12:35:00
E004392,RIG_01,SEN_05,temperature,79.4,C,2025-02-02 12:35:30
E004393,RIG_05,SEN_09,flow,127.39,l/min,2025-02-02 12:36:00
E004394,RIG_02,SEN_05,pressure,2569.24,psi,2025-02-02 12:36:30
E004395,RIG_01,SEN_13,flow,125.43,l/min,2025-02-02 12:37:00
E004396,RIG_03,SEN_16,temperature,87.5,C,2025-02-02 12:37:30
E004397,RIG_01,SEN_08,pressure,3272.23,psi,2025-02-02 12:38:00
E004398,RIG_10,SEN_17,pressure,3284.43,psi,2025-02-02 12:38:30
E004399,RIG_02,SEN_15,vibration,4.48,mm/s,2025-02-02 12:39:00
E004400,RIG_01,SEN_10,temperature,98.34,C,2025-02-02 12:39:30
E004401,RIG_06,SEN_08,vibration,5.21,mm/s,2025-02-02 12:40:00
E004402,RIG_09,SEN_20,temperature,96.62,C,2025-02-02 12:40:30
E004403,RIG_06,SEN_01,temperature,79.47,C,2025-02-02 12:41:00
E004404,RIG_02,SEN_09,flow,118.24,l/min,2025-02-02 12:41:30
E004405,RIG_03,SEN_11,vibration,6.21,mm/s,2025-02-02 12:42:00
E004406,RIG_10,SEN_13,flow,129.82,l/min,2025-02-02 12:42:30
E004407,RIG_01,SEN_20,flow,121.11,l/min,2025-02-02 12:43:00
E004408,RIG_09,SEN_19,vibration,6.51,mm/s,2025-02-02 12:43:30
E004409,RIG_05,SEN_04,temperature,82.59,C,2025-02-02 12:44:00
E004410,RIG_06,SEN_03,vibration,5.54,mm/s,2025-02-02 12:44:30
E004411,RIG_05,SEN_05,vibration,4.57,mm/s,2025-02-02 12:45:00
E004412,RIG_10,SEN_06,vibration,3.37,mm/s,2025-02-02 12:45:30
E004413,RIG_09,SEN_20,pressure,2564.51,psi,2025-02-02 12:46:00
E004414,RIG_08,SEN_17,vibration,4.48,mm/s,2025-02-02 12:46:30
E004415,RIG_09,SEN_11,temperature,84.7,C,2025-02-02 12:47:00
E004416,RIG_04,SEN_15,vibration,5.46,mm/s,2025-02-02 12:47:30
E004417,RIG_09,SEN_18,pressure,3398.33,psi,2025-02-02 12:48:00
E004418,RIG_01,SEN_04,temperature,83.19,C,2025-02-02 12:48:30
E004419,RIG_09,SEN_05,pressure,3012.23,psi,2025-02-02 12:49:00
E004420,RIG_09,SEN_02,temperature,90.12,C,2025-02-02 12:49:30
E004421,RIG_01,SEN_19,vibration,5.16,mm/s,2025-02-02 12:50:00
E004422,RIG_07,SEN_04,temperature,92.19,C,2025-02-02 12:50:30
E004423,RIG_08,SEN_13,pressure,2989.1,psi,2025-02-02 12:51:00
E004424,RIG_03,SEN_08,pressure,2725.75,psi,2025-02-02 12:51:30
E004425,RIG_05,SEN_19,vibration,3.33,mm/s,2025-02-02 12:52:00
E004426,RIG_06,SEN_14,pressure,3123.61,psi,2025-02-02 12:52:30
E004427,RIG_04,SEN_17,vibration,6.11,mm/s,2025-02-02 12:53:00
E004428,RIG_09,SEN_15,vibration,3.2,mm/s,2025-02-02 12:53:30
E004429,RIG_01,SEN_20,flow,229.44,l/min,2025-02-02 12:54:00
E004430,RIG_06,SEN_17,flow,118.52,l/min,2025-02-02 12:54:30
E004431,RIG_01,SEN_04,pressure,3151.3,psi,2025-02-02 12:55:00
E004432,RIG_08,SEN_14,temperature,94.54,C,2025-02-02 12:55:30
E004433,RIG_10,SEN_09,temperature,86.45,C,2025-02-02 12:56:00
E004434,RIG_04,SEN_03,vibration,6.11,mm/s,2025-02-02 12:56:30
E004435,RIG_08,SEN_08,pressure,2843.68,psi,2025-02-02 12:57:00
E004436,RIG_07,SEN_01,pressure,2887.02,psi,2025-02-02 12:57:30
E004437,RIG_06,SEN_14,vibration,4.68,mm/s,2025-02-02 12:58:00
E004438,RIG_02,SEN_08,temperature,88.38,C,2025-02-02 12:58:30
E004439,RIG_08,SEN_09,vibration,3.37,mm/s,2025-02-02 12:59:00
E004440,RIG_05,SEN_12,temperature,83.13,C,2025-02-02 12:59:30
E004441,RIG_10,SEN_12,flow,111.72,l/min,2025-02-02 13:00:00
E004442,RIG_07,SEN_05,temperature,97.18,C,2025-02-02 13:00:30
E004443,RIG_09,SEN_04,pressure,2839.78,psi,2025-02-02 13:01:00
E004444,RIG_09,SEN_09,temperature,98.34,C,2025-02-02 13:01:30
E004445,RIG_06,SEN_10,vibration,3.85,mm/s,2025-02-02 13:02:00
E004446,RIG_08,SEN_16,vibration,4.74,mm/s,2025-02-02 13:02:30
E004447,RIG_03,SEN_02,pressure,2697.42,psi,2025-02-02 13:03:00
E004448,RIG_03,SEN_18,temperature,79.99,C,2025-02-02 13:03:30
E004449,RIG_03,SEN_19,pressure,3368.89,psi,2025-02-02 13:04:00
E004450,RIG_02,SEN_14,vibration,4.89,mm/s,2025-02-02 13:04:30
E004451,RIG_01,SEN_01,pressure,2523.43,psi,2025-02-02 13:05:00
E004452,RIG_08,SEN_03,temperature,94.49,C,2025-02-02 13:05:30
E004453,RIG_08,SEN_11,pressure,3350.61,psi,2025-02-02 13:06:00
E004454,RIG_05,SEN_12,pressure,2668.83,psi,2025-02-02 13:06:30
E004455,RIG_03,SEN_12,vibration,6.4,mm/s,2025-02-02 13:07:00
E004456,RIG_06,SEN_07,pressure,2647.76,psi,2025-02-02 13:07:30
E004457,RIG_09,SEN_06,temperature,97.66,C,2025-02-02 13:08:00
E004458,RIG_09,SEN_12,temperature,83.75,C,2025-02-02 13:08:30
E004459,RIG_03,SEN_18,vibration,3.71,mm/s,2025-02-02 13:09:00
E004460,RIG_10,SEN_15,flow,112.48,l/min,2025-02-02 13:09:30
E004461,RIG_06,SEN_07,temperature,97.83,C,2025-02-02 13:10:00
E004462,RIG_05,SEN_08,vibration,6.65,mm/s,2025-02-02 13:10:30
E004463,RIG_01,SEN_19,flow,127.53,l/min,2025-02-02 13:11:00
E004464,RIG_07,SEN_08,temperature,96.46,C,2025-02-02 13:11:30
E004465,RIG_02,SEN_20,temperature,97.46,C,2025-02-02 13:12:00
E004466,RIG_06,SEN_07,flow,145.52,l/min,2025-02-02 13:12:30
E004467,RIG_01,SEN_03,vibration,5.77,mm/s,2025-02-02 13:13:00
E004468,RIG_07,SEN_16,pressure,2711.49,psi,2025-02-02 13:13:30
E004469,RIG_01,SEN_15,vibration,3.09,mm/s,2025-02-02 13:14:00
E004470,RIG_07,SEN_14,vibration,6.1,mm/s,2025-02-02 13:14:30
E004471,RIG_06,SEN_13,pressure,2480.87,psi,2025-02-02 13:15:00
E004472,RIG_08,SEN_14,flow,143.46,l/min,2025-02-02 13:15:30
E004473,RIG_04,SEN_06,vibration,3.08,mm/s,2025-02-02 13:16:00
E004474,RIG_07,SEN_01,temperature,87.52,C,2025-02-02 13:16:30
E004475,RIG_04,SEN_06,temperature,87.23,C,2025-02-02 13:17:00
E004476,RIG_04,SEN_01,temperature,88.13,C,2025-02-02 13:17:30
E004477,RIG_06,SEN_20,temperature,96.25,C,2025-02-02 13:18:00
E004478,RIG_01,SEN_16,pressure,3146.96,psi,2025-02-02 13:18:30
E004479,RIG_10,SEN_12,flow,115.36,l/min,2025-02-02 13:19:00
E004480,RIG_01,SEN_19,flow,131.79,l/min,2025-02-02 13:19:30
E004481,RIG_09,SEN_08,temperature,91.13,C,2025-02-02 13:20:00
E004482,RIG_05,SEN_02,flow,146.5,l/min,2025-02-02 13:20:30
E004483,RIG_05,SEN_09,pressure,2454.09,psi,2025-02-02 13:21:00
E004484,RIG_06,SEN_13,vibration,4.32,mm/s,2025-02-02 13:21:30
E004485,RIG_10,SEN_10,vibration,6.56,mm/s,2025-02-02 13:22:00
E004486,RIG_08,SEN_03,temperature,83.72,C,2025-02-02 13:22:30
E004487,RIG_03,SEN_09,temperature,92.51,C,2025-02-02 13:23:00
E004488,RIG_08,SEN_12,pressure,3176.58,psi,2025-02-02 13:23:30
E004489,RIG_10,SEN_07,vibration,3.09,mm/s,2025-02-02 13:24:00
E004490,RIG_10,SEN_06,vibration,4.65,mm/s,2025-02-02 13:24:30
E004491,RIG_03,SEN_20,flow,124.18,l/min,2025-02-02 13:25:00
E004492,RIG_04,SEN_12,temperature,88.52,C,2025-02-02 13:25:30
E004493,RIG_03,SEN_18,pressure,3051.24,psi,2025-02-02 13:26:00
E004494,RIG_08,SEN_13,temperature,91.84,C,2025-02-02 13:26:30
E004495,RIG_04,SEN_10,flow,133.0,l/min,2025-02-02 13:27:00
E004496,RIG_09,SEN_11,vibration,3.31,mm/s,2025-02-02 13:27:30
E004497,RIG_02,SEN_03,temperature,89.91,C,2025-02-02 13:28:00
E004498,RIG_09,SEN_01,pressure,2516.3,psi,2025-02-02 13:28:30
E004499,RIG_09,SEN_01,flow,134.33,l/min,2025-02-02 13:29:00
E004500,RIG_02,SEN_04,flow,139.32,l/min,2025-02-02 13:29:30
E004501,RIG_10,SEN_07,vibration,2.94,mm/s,2025-02-02 13:30:00
E004502,RIG_07,SEN_19,pressure,2518.93,psi,2025-02-02 13:30:30
E004503,RIG_06,SEN_04,flow,134.23,l/min,2025-02-02 13:31:00
E004504,RIG_01,SEN_11,pressure,2991.23,psi,2025-02-02 13:31:30
E004505,RIG_07,SEN_02,temperature,88.24,C,2025-02-02 13:32:00
E004506,RIG_09,SEN_14,pressure,2896.46,psi,2025-02-02 13:32:30
E004507,RIG_06,SEN_18,flow,130.56,l/min,2025-02-02 13:33:00
E004508,RIG_08,SEN_02,pressure,2839.41,psi,2025-02-02 13:33:30
